layer,kind,tensor,type,cols,rows,batch,calls,ms
5,k_proj,blk.5.attn_k.weight,Q4_0,4096,4096,16,8,120.234461
5,v_proj,blk.5.attn_v.weight,Q4_0,4096,4096,16,8,119.683663
5,o_proj,blk.5.attn_output.weight,Q4_0,4096,4096,16,8,120.465874
5,ffn_gate,blk.5.ffn_gate.weight,Q4_0,4096,11008,16,8,314.075927
5,ffn_up,blk.5.ffn_up.weight,Q4_0,4096,11008,16,8,312.534478
5,ffn_down,blk.5.ffn_down.weight,Q4_0,11008,4096,16,8,332.406058
6,q_proj,blk.6.attn_q.weight,Q4_0,4096,4096,16,8,121.227402
6,k_proj,blk.6.attn_k.weight,Q4_0,4096,4096,16,8,119.697106
6,v_proj,blk.6.attn_v.weight,Q4_0,4096,4096,16,8,119.205872
6,o_proj,blk.6.attn_output.weight,Q4_0,4096,4096,16,8,119.912011
6,ffn_gate,blk.6.ffn_gate.weight,Q4_0,4096,11008,16,8,314.653485
6,ffn_up,blk.6.ffn_up.weight,Q4_0,4096,11008,16,8,311.246567
6,ffn_down,blk.6.ffn_down.weight,Q4_0,11008,4096,16,8,337.591904
7,q_proj,blk.7.attn_q.weight,Q4_0,4096,4096,16,8,120.980425
7,k_proj,blk.7.attn_k.weight,Q4_0,4096,4096,16,8,120.220760
7,v_proj,blk.7.attn_v.weight,Q4_0,4096,4096,16,8,120.583070
7,o_proj,blk.7.attn_output.weight,Q4_0,4096,4096,16,8,119.447287
7,ffn_gate,blk.7.ffn_gate.weight,Q4_0,4096,11008,16,8,313.781709
7,ffn_up,blk.7.ffn_up.weight,Q4_0,4096,11008,16,8,312.576531
7,ffn_down,blk.7.ffn_down.weight,Q4_0,11008,4096,16,8,334.819432
8,q_proj,blk.8.attn_q.weight,Q4_0,4096,4096,16,8,120.938958
8,k_proj,blk.8.attn_k.weight,Q4_0,4096,4096,16,8,122.113529
8,v_proj,blk.8.attn_v.weight,Q4_0,4096,4096,16,8,120.010620
8,o_proj,blk.8.attn_output.weight,Q4_0,4096,4096,16,8,119.685854
8,ffn_gate,blk.8.ffn_gate.weight,Q4_0,4096,11008,16,8,314.152468
8,ffn_up,blk.8.ffn_up.weight,Q4_0,4096,11008,16,8,312.554534
8,ffn_down,blk.8.ffn_down.weight,Q4_0,11008,4096,16,8,333.962369
9,q_proj,blk.9.attn_q.weight,Q4_0,4096,4096,16,8,120.798494
9,k_proj,blk.9.attn_k.weight,Q4_0,4096,4096,16,8,120.967074
9,v_proj,blk.9.attn_v.weight,Q4_0,4096,4096,16,8,120.171988
9,o_proj,blk.9.attn_output.weight,Q4_0,4096,4096,16,8,120.009245
9,ffn_gate,blk.9.ffn_gate.weight,Q4_0,4096,11008,16,8,313.254182
9,ffn_up,blk.9.ffn_up.weight,Q4_0,4096,11008,16,8,311.864145
9,ffn_down,blk.9.ffn_down.weight,Q4_0,11008,4096,16,8,334.997540
10,q_proj,blk.10.attn_q.weight,Q4_0,4096,4096,16,8,121.218116
10,k_proj,blk.10.attn_k.weight,Q4_0,4096,4096,16,8,120.174975
10,v_proj,blk.10.attn_v.weight,Q4_0,4096,4096,16,8,120.440085
10,o_proj,blk.10.attn_output.weight,Q4_0,4096,4096,16,8,120.286252
10,ffn_gate,blk.10.ffn_gate.weight,Q4_0,4096,11008,16,8,315.411985
10,ffn_up,blk.10.ffn_up.weight,Q4_0,4096,11008,16,8,312.639377
10,ffn_down,blk.10.ffn_down.weight,Q4_0,11008,4096,16,8,335.470427
11,q_proj,blk.11.attn_q.weight,Q4_0,4096,4096,16,8,121.285001
11,k_proj,blk.11.attn_k.weight,Q4_0,4096,4096,16,8,120.624615
11,v_proj,blk.11.attn_v.weight,Q4_0,4096,4096,16,8,119.238131
11,o_proj,blk.11.attn_output.weight,Q4_0,4096,4096,16,8,120.389738
11,ffn_gate,blk.11.ffn_gate.weight,Q4_0,4096,11008,16,8,313.083893
11,ffn_up,blk.11.ffn_up.weight,Q4_0,4096,11008,16,8,312.110971
11,ffn_down,blk.11.ffn_down.weight,Q4_0,11008,4096,16,8,329.530877
12,q_proj,blk.12.attn_q.weight,Q4_0,4096,4096,16,8,123.821298
12,k_proj,blk.12.attn_k.weight,Q4_0,4096,4096,16,8,122.336143
12,v_proj,blk.12.attn_v.weight,Q4_0,4096,4096,16,8,121.095251
12,o_proj,blk.12.attn_output.weight,Q4_0,4096,4096,16,8,120.581995
12,ffn_gate,blk.12.ffn_gate.weight,Q4_0,4096,11008,16,8,314.723147
12,ffn_up,blk.12.ffn_up.weight,Q4_0,4096,11008,16,8,312.029353
12,ffn_down,blk.12.ffn_down.weight,Q4_0,11008,4096,16,8,336.895246
13,q_proj,blk.13.attn_q.weight,Q4_0,4096,4096,16,8,121.556455
13,k_proj,blk.13.attn_k.weight,Q4_0,4096,4096,16,8,120.599304
13,v_proj,blk.13.attn_v.weight,Q4_0,4096,4096,16,8,120.500575
13,o_proj,blk.13.attn_output.weight,Q4_0,4096,4096,16,8,119.884365
13,ffn_gate,blk.13.ffn_gate.weight,Q4_0,4096,11008,16,8,314.605916
13,ffn_up,blk.13.ffn_up.weight,Q4_0,4096,11008,16,8,312.799112
13,ffn_down,blk.13.ffn_down.weight,Q4_0,11008,4096,16,8,330.891831
14,q_proj,blk.14.attn_q.weight,Q4_0,4096,4096,16,8,121.377397
14,k_proj,blk.14.attn_k.weight,Q4_0,4096,4096,16,8,121.250901
14,v_proj,blk.14.attn_v.weight,Q4_0,4096,4096,16,8,120.737870
14,o_proj,blk.14.attn_output.weight,Q4_0,4096,4096,16,8,120.537889
14,ffn_gate,blk.14.ffn_gate.weight,Q4_0,4096,11008,16,8,314.098100
14,ffn_up,blk.14.ffn_up.weight,Q4_0,4096,11008,16,8,313.209227
14,ffn_down,blk.14.ffn_down.weight,Q4_0,11008,4096,16,8,333.239644
15,q_proj,blk.15.attn_q.weight,Q4_0,4096,4096,16,8,122.120620
15,k_proj,blk.15.attn_k.weight,Q4_0,4096,4096,16,8,120.773716
15,v_proj,blk.15.attn_v.weight,Q4_0,4096,4096,16,8,120.558982
15,o_proj,blk.15.attn_output.weight,Q4_0,4096,4096,16,8,120.931432
15,ffn_gate,blk.15.ffn_gate.weight,Q4_0,4096,11008,16,8,312.268038
15,ffn_up,blk.15.ffn_up.weight,Q4_0,4096,11008,16,8,313.579949
15,ffn_down,blk.15.ffn_down.weight,Q4_0,11008,4096,16,8,332.584083
16,q_proj,blk.16.attn_q.weight,Q4_0,4096,4096,16,8,120.979618
16,k_proj,blk.16.attn_k.weight,Q4_0,4096,4096,16,8,120.766764
16,v_proj,blk.16.attn_v.weight,Q4_0,4096,4096,16,8,119.632554
16,o_proj,blk.16.attn_output.weight,Q4_0,4096,4096,16,8,120.624281
16,ffn_gate,blk.16.ffn_gate.weight,Q4_0,4096,11008,16,8,314.278795
16,ffn_up,blk.16.ffn_up.weight,Q4_0,4096,11008,16,8,312.474383
16,ffn_down,blk.16.ffn_down.weight,Q4_0,11008,4096,16,8,329.639903
17,q_proj,blk.17.attn_q.weight,Q4_0,4096,4096,16,8,122.499139
17,k_proj,blk.17.attn_k.weight,Q4_0,4096,4096,16,8,121.394316
17,v_proj,blk.17.attn_v.weight,Q4_0,4096,4096,16,8,120.952865
17,o_proj,blk.17.attn_output.weight,Q4_0,4096,4096,16,8,120.923102
17,ffn_gate,blk.17.ffn_gate.weight,Q4_0,4096,11008,16,8,313.989997
17,ffn_up,blk.17.ffn_up.weight,Q4_0,4096,11008,16,8,312.631311
17,ffn_down,blk.17.ffn_down.weight,Q4_0,11008,4096,16,8,331.708611
18,q_proj,blk.18.attn_q.weight,Q4_0,4096,4096,16,8,121.189211
18,k_proj,blk.18.attn_k.weight,Q4_0,4096,4096,16,8,120.051457
18,v_proj,blk.18.attn_v.weight,Q4_0,4096,4096,16,8,120.282952
18,o_proj,blk.18.attn_output.weight,Q4_0,4096,4096,16,8,120.783455
18,ffn_gate,blk.18.ffn_gate.weight,Q4_0,4096,11008,16,8,313.507242
18,ffn_up,blk.18.ffn_up.weight,Q4_0,4096,11008,16,8,313.657745
18,ffn_down,blk.18.ffn_down.weight,Q4_0,11008,4096,16,8,340.408557
19,q_proj,blk.19.attn_q.weight,Q4_0,4096,4096,16,8,121.211329
19,k_proj,blk.19.attn_k.weight,Q4_0,4096,4096,16,8,120.626919
19,v_proj,blk.19.attn_v.weight,Q4_0,4096,4096,16,8,119.786553
19,o_proj,blk.19.attn_output.weight,Q4_0,4096,4096,16,8,119.792937
19,ffn_gate,blk.19.ffn_gate.weight,Q4_0,4096,11008,16,8,314.047803
19,ffn_up,blk.19.ffn_up.weight,Q4_0,4096,11008,16,8,312.313313
19,ffn_down,blk.19.ffn_down.weight,Q4_0,11008,4096,16,8,336.868237
20,q_proj,blk.20.attn_q.weight,Q4_0,4096,4096,16,8,121.872822
20,k_proj,blk.20.attn_k.weight,Q4_0,4096,4096,16,8,120.297471
20,v_proj,blk.20.attn_v.weight,Q4_0,4096,4096,16,8,120.081701
20,o_proj,blk.20.attn_output.weight,Q4_0,4096,4096,16,8,120.969554
20,ffn_gate,blk.20.ffn_gate.weight,Q4_0,4096,11008,16,8,314.057535
20,ffn_up,blk.20.ffn_up.weight,Q4_0,4096,11008,16,8,312.616956
20,ffn_down,blk.20.ffn_down.weight,Q4_0,11008,4096,16,8,336.056580
21,q_proj,blk.21.attn_q.weight,Q4_0,4096,4096,16,8,122.127459
21,k_proj,blk.21.attn_k.weight,Q4_0,4096,4096,16,8,120.001616
21,v_proj,blk.21.attn_v.weight,Q4_0,4096,4096,16,8,120.098994
21,o_proj,blk.21.attn_output.weight,Q4_0,4096,4096,16,8,120.724951
21,ffn_gate,blk.21.ffn_gate.weight,Q4_0,4096,11008,16,8,313.974550
21,ffn_up,blk.21.ffn_up.weight,Q4_0,4096,11008,16,8,311.927236
21,ffn_down,blk.21.ffn_down.weight,Q4_0,11008,4096,16,8,339.400830
22,q_proj,blk.22.attn_q.weight,Q4_0,4096,4096,16,8,120.678364
22,k_proj,blk.22.attn_k.weight,Q4_0,4096,4096,16,8,120.751012
22,v_proj,blk.22.attn_v.weight,Q4_0,4096,4096,16,8,119.734410
22,o_proj,blk.22.attn_output.weight,Q4_0,4096,4096,16,8,119.636331
22,ffn_gate,blk.22.ffn_gate.weight,Q4_0,4096,11008,16,8,314.163522
22,ffn_up,blk.22.ffn_up.weight,Q4_0,4096,11008,16,8,311.839141
22,ffn_down,blk.22.ffn_down.weight,Q4_0,11008,4096,16,8,329.335981
23,q_proj,blk.23.attn_q.weight,Q4_0,4096,4096,16,8,122.891052
23,k_proj,blk.23.attn_k.weight,Q4_0,4096,4096,16,8,121.197741
23,v_proj,blk.23.attn_v.weight,Q4_0,4096,4096,16,8,119.167309
23,o_proj,blk.23.attn_output.weight,Q4_0,4096,4096,16,8,120.445961
23,ffn_gate,blk.23.ffn_gate.weight,Q4_0,4096,11008,16,8,313.789203
23,ffn_up,blk.23.ffn_up.weight,Q4_0,4096,11008,16,8,312.309867
23,ffn_down,blk.23.ffn_down.weight,Q4_0,11008,4096,16,8,331.105833
24,q_proj,blk.24.attn_q.weight,Q4_0,4096,4096,16,8,121.201036
24,k_proj,blk.24.attn_k.weight,Q4_0,4096,4096,16,8,119.922850
24,v_proj,blk.24.attn_v.weight,Q4_0,4096,4096,16,8,119.854706
24,o_proj,blk.24.attn_output.weight,Q4_0,4096,4096,16,8,120.839929
24,ffn_gate,blk.24.ffn_gate.weight,Q4_0,4096,11008,16,8,315.581666
24,ffn_up,blk.24.ffn_up.weight,Q4_0,4096,11008,16,8,312.051619
24,ffn_down,blk.24.ffn_down.weight,Q4_0,11008,4096,16,8,334.062188
25,q_proj,blk.25.attn_q.weight,Q4_0,4096,4096,16,8,121.819804
25,k_proj,blk.25.attn_k.weight,Q4_0,4096,4096,16,8,120.041907
25,v_proj,blk.25.attn_v.weight,Q4_0,4096,4096,16,8,119.374685
25,o_proj,blk.25.attn_output.weight,Q4_0,4096,4096,16,8,119.941545
25,ffn_gate,blk.25.ffn_gate.weight,Q4_0,4096,11008,16,8,315.436390
25,ffn_up,blk.25.ffn_up.weight,Q4_0,4096,11008,16,8,312.347554
25,ffn_down,blk.25.ffn_down.weight,Q4_0,11008,4096,16,8,336.168470
26,q_proj,blk.26.attn_q.weight,Q4_0,4096,4096,16,8,123.412957
26,k_proj,blk.26.attn_k.weight,Q4_0,4096,4096,16,8,121.041584
26,v_proj,blk.26.attn_v.weight,Q4_0,4096,4096,16,8,120.691144
26,o_proj,blk.26.attn_output.weight,Q4_0,4096,4096,16,8,120.190473
26,ffn_gate,blk.26.ffn_gate.weight,Q4_0,4096,11008,16,8,315.296434
26,ffn_up,blk.26.ffn_up.weight,Q4_0,4096,11008,16,8,312.175915
26,ffn_down,blk.26.ffn_down.weight,Q4_0,11008,4096,16,8,341.379025
27,q_proj,blk.27.attn_q.weight,Q4_0,4096,4096,16,8,121.239233
27,k_proj,blk.27.attn_k.weight,Q4_0,4096,4096,16,8,119.475198
27,v_proj,blk.27.attn_v.weight,Q4_0,4096,4096,16,8,119.952367
27,o_proj,blk.27.attn_output.weight,Q4_0,4096,4096,16,8,120.820398
27,ffn_gate,blk.27.ffn_gate.weight,Q4_0,4096,11008,16,8,313.118411
27,ffn_up,blk.27.ffn_up.weight,Q4_0,4096,11008,16,8,312.156247
27,ffn_down,blk.27.ffn_down.weight,Q4_0,11008,4096,16,8,334.850220
28,q_proj,blk.28.attn_q.weight,Q4_0,4096,4096,16,8,121.863816
28,k_proj,blk.28.attn_k.weight,Q4_0,4096,4096,16,8,119.954348
28,v_proj,blk.28.attn_v.weight,Q4_0,4096,4096,16,8,119.592198
28,o_proj,blk.28.attn_output.weight,Q4_0,4096,4096,16,8,119.697343
28,ffn_gate,blk.28.ffn_gate.weight,Q4_0,4096,11008,16,8,312.396569
28,ffn_up,blk.28.ffn_up.weight,Q4_0,4096,11008,16,8,313.010292
28,ffn_down,blk.28.ffn_down.weight,Q4_0,11008,4096,16,8,332.716901
29,q_proj,blk.29.attn_q.weight,Q4_0,4096,4096,16,8,122.498304
29,k_proj,blk.29.attn_k.weight,Q4_0,4096,4096,16,8,120.287704
29,v_proj,blk.29.attn_v.weight,Q4_0,4096,4096,16,8,119.095046
29,o_proj,blk.29.attn_output.weight,Q4_0,4096,4096,16,8,120.396375
29,ffn_gate,blk.29.ffn_gate.weight,Q4_0,4096,11008,16,8,313.692638
29,ffn_up,blk.29.ffn_up.weight,Q4_0,4096,11008,16,8,312.095205
29,ffn_down,blk.29.ffn_down.weight,Q4_0,11008,4096,16,8,328.491104
30,q_proj,blk.30.attn_q.weight,Q4_0,4096,4096,16,8,120.215064
30,k_proj,blk.30.attn_k.weight,Q4_0,4096,4096,16,8,120.254845
30,v_proj,blk.30.attn_v.weight,Q4_0,4096,4096,16,8,119.460396
30,o_proj,blk.30.attn_output.weight,Q4_0,4096,4096,16,8,120.048829
30,ffn_gate,blk.30.ffn_gate.weight,Q4_0,4096,11008,16,8,314.148094
30,ffn_up,blk.30.ffn_up.weight,Q4_0,4096,11008,16,8,311.577172
30,ffn_down,blk.30.ffn_down.weight,Q4_0,11008,4096,16,8,330.752677
31,q_proj,blk.31.attn_q.weight,Q4_0,4096,4096,16,8,121.917454
31,k_proj,blk.31.attn_k.weight,Q4_0,4096,4096,16,8,120.025765
31,v_proj,blk.31.attn_v.weight,Q4_0,4096,4096,16,8,120.280087
31,o_proj,blk.31.attn_output.weight,Q4_0,4096,4096,16,8,119.817279
31,ffn_gate,blk.31.ffn_gate.weight,Q4_0,4096,11008,16,8,314.901070
31,ffn_up,blk.31.ffn_up.weight,Q4_0,4096,11008,16,8,312.870190
31,ffn_down,blk.31.ffn_down.weight,Q4_0,11008,4096,16,8,341.551629
-1,output,output.weight,Q6_K,4096,32000,1,17,3043.756407
0,q_proj,blk.0.attn_q.weight,Q4_0,4096,4096,1,16,22.673567
0,k_proj,blk.0.attn_k.weight,Q4_0,4096,4096,1,16,22.021645
0,v_proj,blk.0.attn_v.weight,Q4_0,4096,4096,1,16,21.930218
0,o_proj,blk.0.attn_output.weight,Q4_0,4096,4096,1,16,22.148694
0,ffn_gate,blk.0.ffn_gate.weight,Q4_0,4096,11008,1,16,58.989534
0,ffn_up,blk.0.ffn_up.weight,Q4_0,4096,11008,1,16,58.274317
0,ffn_down,blk.0.ffn_down.weight,Q4_0,11008,4096,1,16,58.749932
1,q_proj,blk.1.attn_q.weight,Q4_0,4096,4096,1,16,22.030543
1,k_proj,blk.1.attn_k.weight,Q4_0,4096,4096,1,16,21.968018
1,v_proj,blk.1.attn_v.weight,Q4_0,4096,4096,1,16,22.340560
1,o_proj,blk.1.attn_output.weight,Q4_0,4096,4096,1,16,22.047442
1,ffn_gate,blk.1.ffn_gate.weight,Q4_0,4096,11008,1,16,58.268659
1,ffn_up,blk.1.ffn_up.weight,Q4_0,4096,11008,1,16,58.701763
1,ffn_down,blk.1.ffn_down.weight,Q4_0,11008,4096,1,16,59.053508
2,q_proj,blk.2.attn_q.weight,Q4_0,4096,4096,1,16,21.914781
2,k_proj,blk.2.attn_k.weight,Q4_0,4096,4096,1,16,21.925859
2,v_proj,blk.2.attn_v.weight,Q4_0,4096,4096,1,16,22.026647
2,o_proj,blk.2.attn_output.weight,Q4_0,4096,4096,1,16,21.993053
2,ffn_gate,blk.2.ffn_gate.weight,Q4_0,4096,11008,1,16,59.331074
2,ffn_up,blk.2.ffn_up.weight,Q4_0,4096,11008,1,16,58.084886
2,ffn_down,blk.2.ffn_down.weight,Q4_0,11008,4096,1,16,58.978601
3,q_proj,blk.3.attn_q.weight,Q4_0,4096,4096,1,16,21.913694
3,k_proj,blk.3.attn_k.weight,Q4_0,4096,4096,1,16,21.977508
3,v_proj,blk.3.attn_v.weight,Q4_0,4096,4096,1,16,21.869699
3,o_proj,blk.3.attn_output.weight,Q4_0,4096,4096,1,16,21.885966
3,ffn_gate,blk.3.ffn_gate.weight,Q4_0,4096,11008,1,16,58.297422
3,ffn_up,blk.3.ffn_up.weight,Q4_0,4096,11008,1,16,58.078357
3,ffn_down,blk.3.ffn_down.weight,Q4_0,11008,4096,1,16,58.794754
4,q_proj,blk.4.attn_q.weight,Q4_0,4096,4096,1,16,22.047515
4,k_proj,blk.4.attn_k.weight,Q4_0,4096,4096,1,16,21.956146
4,v_proj,blk.4.attn_v.weight,Q4_0,4096,4096,1,16,21.934078
4,o_proj,blk.4.attn_output.weight,Q4_0,4096,4096,1,16,21.993595
4,ffn_gate,blk.4.ffn_gate.weight,Q4_0,4096,11008,1,16,58.203888
4,ffn_up,blk.4.ffn_up.weight,Q4_0,4096,11008,1,16,58.313393
4,ffn_down,blk.4.ffn_down.weight,Q4_0,11008,4096,1,16,58.862492
5,q_proj,blk.5.attn_q.weight,Q4_0,4096,4096,1,16,21.870487
5,k_proj,blk.5.attn_k.weight,Q4_0,4096,4096,1,16,21.956606
5,v_proj,blk.5.attn_v.weight,Q4_0,4096,4096,1,16,21.915450
5,o_proj,blk.5.attn_output.weight,Q4_0,4096,4096,1,16,22.118847
5,ffn_gate,blk.5.ffn_gate.weight,Q4_0,4096,11008,1,16,58.227635
5,ffn_up,blk.5.ffn_up.weight,Q4_0,4096,11008,1,16,58.397862
5,ffn_down,blk.5.ffn_down.weight,Q4_0,11008,4096,1,16,58.742417
6,q_proj,blk.6.attn_q.weight,Q4_0,4096,4096,1,16,21.898059
6,k_proj,blk.6.attn_k.weight,Q4_0,4096,4096,1,16,22.001669
6,v_proj,blk.6.attn_v.weight,Q4_0,4096,4096,1,16,21.816678
6,o_proj,blk.6.attn_output.weight,Q4_0,4096,4096,1,16,21.895904
6,ffn_gate,blk.6.ffn_gate.weight,Q4_0,4096,11008,1,16,58.171976
6,ffn_up,blk.6.ffn_up.weight,Q4_0,4096,11008,1,16,58.128348
6,ffn_down,blk.6.ffn_down.weight,Q4_0,11008,4096,1,16,58.687517
7,q_proj,blk.7.attn_q.weight,Q4_0,4096,4096,1,16,22.883280
7,k_proj,blk.7.attn_k.weight,Q4_0,4096,4096,1,16,21.974430
7,v_proj,blk.7.attn_v.weight,Q4_0,4096,4096,1,16,21.948109
7,o_proj,blk.7.attn_output.weight,Q4_0,4096,4096,1,16,21.958842
7,ffn_gate,blk.7.ffn_gate.weight,Q4_0,4096,11008,1,16,58.043580
7,ffn_up,blk.7.ffn_up.weight,Q4_0,4096,11008,1,16,58.132165
7,ffn_down,blk.7.ffn_down.weight,Q4_0,11008,4096,1,16,58.967908
8,q_proj,blk.8.attn_q.weight,Q4_0,4096,4096,1,16,22.131090
8,k_proj,blk.8.attn_k.weight,Q4_0,4096,4096,1,16,21.949133
8,v_proj,blk.8.attn_v.weight,Q4_0,4096,4096,1,16,21.898889
8,o_proj,blk.8.attn_output.weight,Q4_0,4096,4096,1,16,21.947469
8,ffn_gate,blk.8.ffn_gate.weight,Q4_0,4096,11008,1,16,58.176899
8,ffn_up,blk.8.ffn_up.weight,Q4_0,4096,11008,1,16,58.189193
8,ffn_down,blk.8.ffn_down.weight,Q4_0,11008,4096,1,16,58.639077
9,q_proj,blk.9.attn_q.weight,Q4_0,4096,4096,1,16,21.939285
9,k_proj,blk.9.attn_k.weight,Q4_0,4096,4096,1,16,21.832447
9,v_proj,blk.9.attn_v.weight,Q4_0,4096,4096,1,16,21.917423
9,o_proj,blk.9.attn_output.weight,Q4_0,4096,4096,1,16,22.144526
9,ffn_gate,blk.9.ffn_gate.weight,Q4_0,4096,11008,1,16,58.241039
9,ffn_up,blk.9.ffn_up.weight,Q4_0,4096,11008,1,16,58.754252
9,ffn_down,blk.9.ffn_down.weight,Q4_0,11008,4096,1,16,58.644027
10,q_proj,blk.10.attn_q.weight,Q4_0,4096,4096,1,16,22.009405
10,k_proj,blk.10.attn_k.weight,Q4_0,4096,4096,1,16,21.901865
10,v_proj,blk.10.attn_v.weight,Q4_0,4096,4096,1,16,21.944377
10,o_proj,blk.10.attn_output.weight,Q4_0,4096,4096,1,16,22.040935
10,ffn_gate,blk.10.ffn_gate.weight,Q4_0,4096,11008,1,16,58.198711
10,ffn_up,blk.10.ffn_up.weight,Q4_0,4096,11008,1,16,58.868144
10,ffn_down,blk.10.ffn_down.weight,Q4_0,11008,4096,1,16,58.747859
11,q_proj,blk.11.attn_q.weight,Q4_0,4096,4096,1,16,21.928848
11,k_proj,blk.11.attn_k.weight,Q4_0,4096,4096,1,16,21.895262
11,v_proj,blk.11.attn_v.weight,Q4_0,4096,4096,1,16,21.863651
11,o_proj,blk.11.attn_output.weight,Q4_0,4096,4096,1,16,22.054737
11,ffn_gate,blk.11.ffn_gate.weight,Q4_0,4096,11008,1,16,59.185828
11,ffn_up,blk.11.ffn_up.weight,Q4_0,4096,11008,1,16,59.764587
11,ffn_down,blk.11.ffn_down.weight,Q4_0,11008,4096,1,16,59.173792
12,q_proj,blk.12.attn_q.weight,Q4_0,4096,4096,1,16,22.076350
12,k_proj,blk.12.attn_k.weight,Q4_0,4096,4096,1,16,22.871771
12,v_proj,blk.12.attn_v.weight,Q4_0,4096,4096,1,16,21.864458
12,o_proj,blk.12.attn_output.weight,Q4_0,4096,4096,1,16,21.918926
12,ffn_gate,blk.12.ffn_gate.weight,Q4_0,4096,11008,1,16,58.223224
12,ffn_up,blk.12.ffn_up.weight,Q4_0,4096,11008,1,16,58.159888
12,ffn_down,blk.12.ffn_down.weight,Q4_0,11008,4096,1,16,61.566236
13,q_proj,blk.13.attn_q.weight,Q4_0,4096,4096,1,16,21.953041
13,k_proj,blk.13.attn_k.weight,Q4_0,4096,4096,1,16,21.962243
13,v_proj,blk.13.attn_v.weight,Q4_0,4096,4096,1,16,21.835932
13,o_proj,blk.13.attn_output.weight,Q4_0,4096,4096,1,16,21.866629
13,ffn_gate,blk.13.ffn_gate.weight,Q4_0,4096,11008,1,16,58.274471
13,ffn_up,blk.13.ffn_up.weight,Q4_0,4096,11008,1,16,58.077902
13,ffn_down,blk.13.ffn_down.weight,Q4_0,11008,4096,1,16,58.697744
14,q_proj,blk.14.attn_q.weight,Q4_0,4096,4096,1,16,21.786808
14,k_proj,blk.14.attn_k.weight,Q4_0,4096,4096,1,16,22.171393
14,v_proj,blk.14.attn_v.weight,Q4_0,4096,4096,1,16,21.804845
14,o_proj,blk.14.attn_output.weight,Q4_0,4096,4096,1,16,21.922273
14,ffn_gate,blk.14.ffn_gate.weight,Q4_0,4096,11008,1,16,58.236256
14,ffn_up,blk.14.ffn_up.weight,Q4_0,4096,11008,1,16,58.262048
14,ffn_down,blk.14.ffn_down.weight,Q4_0,11008,4096,1,16,60.829970
15,q_proj,blk.15.attn_q.weight,Q4_0,4096,4096,1,16,21.970535
